,product_id,composition,fit,product_safety,size,sustainable,product_name,product_price,color_name,style_id,color_id,scrapy_datetime
0,0811993024,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
1,0811993024,Cotton 100%,Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
0,0811993025,Cotton 100%,Regular fit,"",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
1,0811993025,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
0,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
1,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
0,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
1,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
0,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
1,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
0,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
1,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
0,0986779004,"Polyester 65%, Cotton 35%",Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Dark denim blue,0986779,004,2021-10-09 11:57:22
1,0986779004,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Dark denim blue,0986779,004,2021-10-09 11:57:22
0,0986779002,"Polyester 65%, Cotton 35%",Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Denim blue,0986779,002,2021-10-09 11:57:22
1,0986779002,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Denim blue,0986779,002,2021-10-09 11:57:22
0,0986779003,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Black,0986779,003,2021-10-09 11:57:22
1,0986779003,"Polyester 65%, Cotton 35%",Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Black,0986779,003,2021-10-09 11:57:22
0,0986779005,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Denim blue,0986779,005,2021-10-09 11:57:22
1,0986779005,"Polyester 65%, Cotton 35%",Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Denim blue,0986779,005,2021-10-09 11:57:22
0,0931747003,"Cotton 99%, Elastane 1%",Regular fit,,,,"
							  Regular Tapered Jeans",29.99,Denim blue,0931747,003,2021-10-09 11:57:22
0,0931747002,"Cotton 99%, Elastane 1%",Regular fit,,,,"
							  Regular Tapered Jeans",29.99,Light denim blue,0931747,002,2021-10-09 11:57:22
0,0636207006,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,Black,0636207,006,2021-10-09 11:57:22
0,0636207001,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Dark denim blue,0636207,001,2021-10-09 11:57:22
0,0636207004,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",10.99,Denim blue,0636207,004,2021-10-09 11:57:22
0,0636207005,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",11.99,Gray,0636207,005,2021-10-09 11:57:22
1,0636207005,"Cotton 75%, Polyester 24%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",11.99,Gray,0636207,005,2021-10-09 11:57:22
0,0636207010,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,Light denim blue,0636207,010,2021-10-09 11:57:22
1,0636207010,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Light denim blue,0636207,010,2021-10-09 11:57:22
0,0636207011,"Polyester 65%, Cotton 35%",Slim fit,,,,"
							  Slim Jeans",19.99,Midnight blue,0636207,011,2021-10-09 11:57:22
1,0636207011,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Midnight blue,0636207,011,2021-10-09 11:57:22
0,0636207014,"Cotton 99%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Dark gray,0636207,014,2021-10-09 11:57:22
0,0636207015,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Denim blue,0636207,015,2021-10-09 11:57:22
1,0636207015,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Denim blue,0636207,015,2021-10-09 11:57:22
0,0636207017,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,White,0636207,017,2021-10-09 11:57:22
1,0636207017,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,White,0636207,017,2021-10-09 11:57:22
0,0636207019,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Pale denim blue,0636207,019,2021-10-09 11:57:22
1,0636207019,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Pale denim blue,0636207,019,2021-10-09 11:57:22
0,0952016003,"Cotton 77%, Polyester 21%, Elastane 2%",Regular fit,,,,"
							  Hybrid Regular Tapered Joggers",39.99,Light denim blue,0952016,003,2021-10-09 11:57:22
0,0952016001,"Cotton 77%, Polyester 21%, Elastane 2%",Regular fit,,,,"
							  Hybrid Regular Tapered Joggers",29.99,Denim blue,0952016,001,2021-10-09 11:57:22
0,0952016002,"Cotton 79%, Polyester 20%, Elastane 1%",Regular fit,,,,"
							  Hybrid Regular Tapered Joggers",39.99,Black,0952016,002,2021-10-09 11:57:22
0,0814631001,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Dark denim blue,0814631,001,2021-10-09 11:57:22
0,0814631002,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Light denim blue,0814631,002,2021-10-09 11:57:22
0,0814631003,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",27.99,Dark gray,0814631,003,2021-10-09 11:57:22
0,0814631004,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Pale denim blue,0814631,004,2021-10-09 11:57:22
0,0814631005,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Light gray,0814631,005,2021-10-09 11:57:22
0,0814631006,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Black/No fade black,0814631,006,2021-10-09 11:57:22
0,0814631007,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",30.99,Dark blue,0814631,007,2021-10-09 11:57:22
0,0814631012,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",25.99,White,0814631,012,2021-10-09 11:57:22
0,0814631014,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",19.99,Gray,0814631,014,2021-10-09 11:57:22
0,0814631018,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Dark denim blue,0814631,018,2021-10-09 11:57:22
0,0636207001,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Dark denim blue,0636207,001,2021-10-09 11:57:22
0,0636207004,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",10.99,Denim blue,0636207,004,2021-10-09 11:57:22
0,0636207005,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",11.99,Gray,0636207,005,2021-10-09 11:57:22
1,0636207005,"Cotton 75%, Polyester 24%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",11.99,Gray,0636207,005,2021-10-09 11:57:22
0,0636207006,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,Black,0636207,006,2021-10-09 11:57:22
0,0636207010,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,Light denim blue,0636207,010,2021-10-09 11:57:22
1,0636207010,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Light denim blue,0636207,010,2021-10-09 11:57:22
0,0636207011,"Polyester 65%, Cotton 35%",Slim fit,,,,"
							  Slim Jeans",19.99,Midnight blue,0636207,011,2021-10-09 11:57:22
1,0636207011,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Midnight blue,0636207,011,2021-10-09 11:57:22
0,0636207014,"Cotton 99%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Dark gray,0636207,014,2021-10-09 11:57:22
0,0636207015,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Denim blue,0636207,015,2021-10-09 11:57:22
1,0636207015,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Denim blue,0636207,015,2021-10-09 11:57:22
0,0636207017,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,White,0636207,017,2021-10-09 11:57:22
1,0636207017,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,White,0636207,017,2021-10-09 11:57:22
0,0636207019,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Pale denim blue,0636207,019,2021-10-09 11:57:22
1,0636207019,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Pale denim blue,0636207,019,2021-10-09 11:57:22
0,0636207010,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,Light denim blue,0636207,010,2021-10-09 11:57:22
1,0636207010,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Light denim blue,0636207,010,2021-10-09 11:57:22
0,0636207001,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Dark denim blue,0636207,001,2021-10-09 11:57:22
0,0636207004,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",10.99,Denim blue,0636207,004,2021-10-09 11:57:22
0,0636207005,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",11.99,Gray,0636207,005,2021-10-09 11:57:22
1,0636207005,"Cotton 75%, Polyester 24%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",11.99,Gray,0636207,005,2021-10-09 11:57:22
0,0636207006,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,Black,0636207,006,2021-10-09 11:57:22
0,0636207011,"Polyester 65%, Cotton 35%",Slim fit,,,,"
							  Slim Jeans",19.99,Midnight blue,0636207,011,2021-10-09 11:57:22
1,0636207011,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Midnight blue,0636207,011,2021-10-09 11:57:22
0,0636207014,"Cotton 99%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Dark gray,0636207,014,2021-10-09 11:57:22
0,0636207015,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Denim blue,0636207,015,2021-10-09 11:57:22
1,0636207015,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Denim blue,0636207,015,2021-10-09 11:57:22
0,0636207017,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,White,0636207,017,2021-10-09 11:57:22
1,0636207017,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,White,0636207,017,2021-10-09 11:57:22
0,0636207019,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Pale denim blue,0636207,019,2021-10-09 11:57:22
1,0636207019,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Pale denim blue,0636207,019,2021-10-09 11:57:22
0,0720504013,"Cotton 88%, Polyester 11%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",24.99,Light blue,0720504,013,2021-10-09 11:57:22
1,0720504013,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",24.99,Light blue,0720504,013,2021-10-09 11:57:22
0,0720504001,Polyester 100%,Skinny fit,,,,"
							  Skinny Jeans",14.99,Black,0720504,001,2021-10-09 11:57:22
1,0720504001,"Cotton 80%, Polyester 19%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Black,0720504,001,2021-10-09 11:57:22
0,0720504002,"Cotton 90%, Polyester 8%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",12.99,Dark denim blue,0720504,002,2021-10-09 11:57:22
1,0720504002,"Polyester 65%, Cotton 35%",Skinny fit,,,,"
							  Skinny Jeans",12.99,Dark denim blue,0720504,002,2021-10-09 11:57:22
0,0720504003,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",10.99,Denim blue,0720504,003,2021-10-09 11:57:22
1,0720504003,"Cotton 90%, Polyester 8%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",10.99,Denim blue,0720504,003,2021-10-09 11:57:22
0,0720504004,"Cotton 85%, Polyester 14%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",12.99,Light denim blue,0720504,004,2021-10-09 11:57:22
1,0720504004,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",12.99,Light denim blue,0720504,004,2021-10-09 11:57:22
0,0720504005,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",12.99,Light gray,0720504,005,2021-10-09 11:57:22
1,0720504005,"Cotton 75%, Polyester 24%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",12.99,Light gray,0720504,005,2021-10-09 11:57:22
0,0720504007,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",10.99,Midnight blue,0720504,007,2021-10-09 11:57:22
1,0720504007,"Cotton 87%, Polyester 11%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",10.99,Midnight blue,0720504,007,2021-10-09 11:57:22
0,0720504008,"Cotton 73%, Polyester 26%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",24.99,Dark gray,0720504,008,2021-10-09 11:57:22
1,0720504008,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",24.99,Dark gray,0720504,008,2021-10-09 11:57:22
0,0720504010,"Cotton 90%, Polyester 8%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",24.99,Denim blue,0720504,010,2021-10-09 11:57:22
1,0720504010,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",24.99,Denim blue,0720504,010,2021-10-09 11:57:22
0,0720504011,"Polyester 65%, Cotton 35%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Dark blue,0720504,011,2021-10-09 11:57:22
1,0720504011,"Cotton 73%, Polyester 26%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Dark blue,0720504,011,2021-10-09 11:57:22
0,0814631004,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Pale denim blue,0814631,004,2021-10-09 11:57:22
0,0814631001,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Dark denim blue,0814631,001,2021-10-09 11:57:22
0,0814631002,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Light denim blue,0814631,002,2021-10-09 11:57:22
0,0814631003,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",27.99,Dark gray,0814631,003,2021-10-09 11:57:22
0,0814631005,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Light gray,0814631,005,2021-10-09 11:57:22
0,0814631006,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Black/No fade black,0814631,006,2021-10-09 11:57:22
0,0814631007,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",30.99,Dark blue,0814631,007,2021-10-09 11:57:22
0,0814631012,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",25.99,White,0814631,012,2021-10-09 11:57:22
0,0814631014,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",19.99,Gray,0814631,014,2021-10-09 11:57:22
0,0814631018,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Dark denim blue,0814631,018,2021-10-09 11:57:22
0,0868115005,Cotton 100%,Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Light denim blue,0868115,005,2021-10-09 11:57:22
1,0868115005,"Cotton 87%, Polyester 12%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Light denim blue,0868115,005,2021-10-09 11:57:22
0,0868115001,"Cotton 73%, Polyester 26%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Black,0868115,001,2021-10-09 11:57:22
0,0868115002,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Light denim blue,0868115,002,2021-10-09 11:57:22
0,0868115003,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Cropped Jeans",12.99,Light denim blue,0868115,003,2021-10-09 11:57:22
0,0868115004,"Cotton 89%, Polyester 10%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Denim blue,0868115,004,2021-10-09 11:57:22
1,0868115004,Cotton 100%,Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Denim blue,0868115,004,2021-10-09 11:57:22
0,0868115006,"Cotton 99%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,White,0868115,006,2021-10-09 11:57:22
1,0868115006,Cotton 100%,Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,White,0868115,006,2021-10-09 11:57:22
0,0868115007,"Polyester 65%, Cotton 35%",Skinny fit,,"The model is 187cm/6'2"" and wears a size 31",,"
							  Skinny Cropped Jeans",29.99,Light blue,0868115,007,2021-10-09 11:57:22
1,0868115007,"Cotton 89%, Polyester 10%, Elastane 1%",Skinny fit,,"The model is 187cm/6'2"" and wears a size 31",,"
							  Skinny Cropped Jeans",29.99,Light blue,0868115,007,2021-10-09 11:57:22
0,0636207015,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Denim blue,0636207,015,2021-10-09 11:57:22
1,0636207015,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Denim blue,0636207,015,2021-10-09 11:57:22
0,0636207001,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Dark denim blue,0636207,001,2021-10-09 11:57:22
0,0636207004,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",10.99,Denim blue,0636207,004,2021-10-09 11:57:22
0,0636207005,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",11.99,Gray,0636207,005,2021-10-09 11:57:22
1,0636207005,"Cotton 75%, Polyester 24%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",11.99,Gray,0636207,005,2021-10-09 11:57:22
0,0636207006,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,Black,0636207,006,2021-10-09 11:57:22
0,0636207010,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,Light denim blue,0636207,010,2021-10-09 11:57:22
1,0636207010,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Light denim blue,0636207,010,2021-10-09 11:57:22
0,0636207011,"Polyester 65%, Cotton 35%",Slim fit,,,,"
							  Slim Jeans",19.99,Midnight blue,0636207,011,2021-10-09 11:57:22
1,0636207011,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Midnight blue,0636207,011,2021-10-09 11:57:22
0,0636207014,"Cotton 99%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Dark gray,0636207,014,2021-10-09 11:57:22
0,0636207017,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,White,0636207,017,2021-10-09 11:57:22
1,0636207017,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,White,0636207,017,2021-10-09 11:57:22
0,0636207019,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Pale denim blue,0636207,019,2021-10-09 11:57:22
1,0636207019,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Pale denim blue,0636207,019,2021-10-09 11:57:22
0,0636207019,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Pale denim blue,0636207,019,2021-10-09 11:57:22
1,0636207019,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Pale denim blue,0636207,019,2021-10-09 11:57:22
0,0636207001,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Dark denim blue,0636207,001,2021-10-09 11:57:22
0,0636207004,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",10.99,Denim blue,0636207,004,2021-10-09 11:57:22
0,0636207005,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",11.99,Gray,0636207,005,2021-10-09 11:57:22
1,0636207005,"Cotton 75%, Polyester 24%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",11.99,Gray,0636207,005,2021-10-09 11:57:22
0,0636207006,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,Black,0636207,006,2021-10-09 11:57:22
0,0636207010,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,Light denim blue,0636207,010,2021-10-09 11:57:22
1,0636207010,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Light denim blue,0636207,010,2021-10-09 11:57:22
0,0636207011,"Polyester 65%, Cotton 35%",Slim fit,,,,"
							  Slim Jeans",19.99,Midnight blue,0636207,011,2021-10-09 11:57:22
1,0636207011,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Midnight blue,0636207,011,2021-10-09 11:57:22
0,0636207014,"Cotton 99%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Dark gray,0636207,014,2021-10-09 11:57:22
0,0636207015,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Denim blue,0636207,015,2021-10-09 11:57:22
1,0636207015,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Denim blue,0636207,015,2021-10-09 11:57:22
0,0636207017,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,White,0636207,017,2021-10-09 11:57:22
1,0636207017,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,White,0636207,017,2021-10-09 11:57:22
0,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
1,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
0,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
1,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
0,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
1,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
0,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
